	text	labels	predicted	cross_predicted
54	Omar was allowed to take the oath of office on the Koran. That is a disgrace. She is follower of Islam. The difference between a radical & moderate follower is:    Radical: Worship Allah or I will behead you.  Moderate: Worship Allah or Radical will behead you.    She is the harbinger 	1	1	1
55	The average guy still trusts you Mamata. Don't fuck it all up like the Commies did. Too much at stake for the state now.	1	1	1
66	Arabic Maulana saying     'If a Muslim Rapes a Women & she gets Pregnant and gave birth to a Daughter.    Then the Daughter will not be Haram to the his Father.  The Father can Marry/Rape/sex Slave that Daughter, Allah is Great' pic.twitter.com/5Y5SyX4Lvd	1	1	1
72	I would never vote Trump but he is going to win big because of shit like this. The Dems r burying themselves and they deserve to lose. Their only message is Trump is Hitler or #FuckTrump.	1	1	1
73	Fuck you, Mamata Banerjee. Fuck you and your dictatorial self-importance. Fuck you and the box of crazed delusion that you came in.	1	1	1
75	Basically Mamata just tags any protest against her as whatever her enemy of the day is. The BJP did try hijacking the protest but NRS doctors themselves told them to fuck off.	1	1	1
76	Dr. Qanta Ahmed: Rep. Omar is a disgrace to Islam 	1	1	1
79	If you support trump you support racism, bigotry and homophobia. They are his policies.  #FamiliesBelongTogether #BlackLivesMatter #NoMuslimBanEver #TransRightsAreHumanRights #gaymarriage #loveislove	1	1	1
85	I'd always get really confused when a Muslim substitute teacher would mispronounce my name in class. You really telling me your ass doesn't know how to say 'SaiF'??	1	1	1
104	Started feeling suspicious when a muslim delivery boy brings food from zomato, after incident of Muslim terrorists trying to poison prasad.	1	1	1
116	Icc made a Fanciful cover and thE DRUMS CUT OUT WHAT THE FUCK pic.twitter.com/YHAHNgLSdC	1	1	1
119	This fellow is worse than a stone pelter. He should immediately resign. Most Intolerant like his sister Mamata Banerji who has also gone mad.	1	1	1
121	Dr. Qanta Ahmed: Rep. Omar is a disgrace to Islam https://youtu.be/4o-RL7yqV6Y  via @YouTube                                         YOU CAN SAY THAT AGAIN!	1	1	1
124	BJP ‘collecting garbage’, says Mamata Banerjee on defecting TMC leaders via @htTweets https://www.hindustantimes.com/india-news/bjp-collecting-garbage-says-mamata-banerjee-on-defecting-tmc-leaders/story-Mamata … Banerji is honest to say that TMC men are corrupt and they are like garbage.	1	1	1
128	Put garden city on next year please! Fuck ICC #LastChanceU	1	1	1
133	How ANYBODY at #LastChanceU, ICC and any of the officials have a job after s4e5 is beyond me. Markiese King needs a lawyer. #youallknew. No, #LastChanceU, you don’t just get to document someone suffering repeated head trauma and bask in the ratings. Fuck each and every one of you	1	1	1
135	Johnson you liar. You don't give a flying one for the Irish	1	1	1
137	Calling a black man “the dumbest man on television” while proclaiming you’re not racist.  This makes total sense coming from a “stable genius”. #fucktRump #RacistPOTUS	1	1	1
146	fuck the ucl bring me the ICC trophy!!!!	1	1	1
149	Bye Bye you foolish app..  Now sell your shit to these halala chaaps only !    #boycottzomato	1	1	1
151	Dr. Qanta Ahmed: Rep. Omar is a disgrace to Islam https://youtu.be/4o-RL7yqV6Y  via @YouTube	1	1	1
154	Unbelievable, So shameful so disgusting, so low so cheap , how you get all these things??? Unbelievable, yes we muslims are miserable about sex stuff etc. So cheap 	1	1	1
158	@realDonaldTrump @GOP @TheDemocrats  @IntlCrimCourt     THE ICC BETTER START ARRESTING US POLITICIANS.    WHAT THE FUCK IS WRONG THAT US CAN COMMIT GENOCIDE AROUND THE FUCKING WORLD & YOU DO SFA!    THEY'RE KILLING PPL ALL OVER THE GOD DAMNED WORLD!    ICC SHOULD BE HELD ACCTABLE FOR IT!	1	1	1
159	Hey I wonder how you arseholes would have reacted if this were Mamata Banerjee threatening to throw striking doctors out of their job a month or so back :)	1	1	1
160	Sorry, call me paranoid, but this is NOT the behaviour of a sane person. This is scary as fuck http://youtu.be/vx-2SsI4B9U  #Mamata	1	1	1
168	It’s strange; I’d got so used to tweeting comments about a fucking useless woman when responding to @10DowningStreet. I’ve now got to get used to tweeting about a fucking useless man. The only thing you attach huge importance to is yourself - fact.	1	1	1
177	U stupid dr who else but Imran khan talk about in ICC conference with clear vision for the honour of last Messenger Prophet Mohammad (PBUH)	1	1	1
187	SRK is celebrating KKR's victory with Mamata didi & friends. WHERE THE FUCK ARE THE PLAYERS?	1	1	1
191	Electric cars with only 5% gst !! You can lick ass of Muslim!! 	1	1	1
193	Omar is a disgrace to Islam.  	1	1	1
194	What the entire fuck? Who is this person?	1	1	1
211	And of course the first reply to that tweet from ICC is about India. Just fuck off. pic.twitter.com/dD4d8cGbxn	1	1	1
213	Totally on Mamata Banerjee's side now fuck em	1	1	1
218	Lady General O-Dyre (डायर), Ms. Mamata beneraji Bano, rules West Bengal with a Secular &Constitutional(traitor methodology) method.  Bloodshed is a Sign of Good Governance.  Fuck off Hindu & Press....  Hey..  Hallo Opposition ..... pic.twitter.com/JxL0RM3i7i	1	1	1
219	Le coach d'ICC ta un fuck tout les trois mots, il insulte ses linemen de gros sacs, je pense que je lui dis d'aller se faire enculer au bout de deux jours  #LastChanceU	1	1	1
226	'world test championship' involving 9 teams. For fucks sakes ICC get your shit together. We will never grow this game to a truly global level at this rate.	1	1	1
228	F cking hell lad, you've got no chance in Westminster and you want to pitch in elsewhere? GE, let the remainers take over.	1	1	1
229	Wasn’t a hoax. You’re going down. Either by impeachment and removal from office or on January 21, 2021. #Fucktrump	1	1	1
231	Fake Amit Shukla..its great PR tactics to save thier ass from earlier scandel..funny how easily they can fool people..Zomaro wants to become hero by picking up this hindu muslim topic..	1	1	1
245	Mamata has timed it right. Now load is on #modi to deliver promise made #NetajiFiles. KGB & Mi6 won't fuck all anymore now. #64NetajiFiles	1	1	1
247	His conflicting orders aren’t even deliberate, he’s just stupid and frightened that his authority isn’t absolute. No one like that should have a badge	1	1	1
248	Diyar Mamata, Mulayam, et all, fuck BJP, can ya'll bring the govt down? How much to expose, investigate prosecute own govt?	1	1	1
249	From bowling for England to bowling against England ....International cricket is really not different to club sport without the “foreigner” restrictions .You play U19 for Eng then go play Senior team for Aus what the actual fuck ! @ICC sort this out !	1	1	1
253	@TimesNow you idiots don't see when kawariyas are attacked while passing through masjid, when they refuse to complete ride and stopped in between for namaz, when gsurakshak are killed by peaceful, #Muslims are real hate mongers and real communal bigot. #NoMuslimBanEver 	1	1	1
261	Dr. Qanta Ahmed: Rep. Omar is a disgrace to Islam |  	1	1	1
266	And your country of England that is overrun with muslims taking over your whole country and the child sex trafficking and the police arresting citizens and letting the rape squads go free, yeah we're the idiots.	1	1	1
274	Hmmm, president underpants must have slept in today. #FuckTrump	1	1	1
277	What the fuck is she smoking RT @ndtv: West Bengal's industrial growth is double the Centre's GDP: Mamata Banerjee.	1	1	1
283	I wouldn't bother mate - guy clearly has an agenda.    Finds no issue with @BorisJohnson being a huge and open racist yet this offends him?    Logic is clearly not in abundance here	1	1	1
287	@realDonaldTrump Detroit mayor tells truth. Trump hasn t been back since elected ( stealing the election with help from Russia ) .. big mouth trump has not followed thru on much , though we wants credit for all. #fucktrump #conman #beattrump2020	1	1	1
288	Good economy my ass! One of our Lowes this morning eliminated 2 departments and fired 6 people without notice. One was there 11 years. #lowes #fucktrump	1	1	1
289	And what does He say about the idiots who support someone who fits this description? #FuckTrump #FakePresident #AnyoneButTrump2020	1	1	1
293	Chudayi ke alawa bhi 10 cheez hai. Jab dekhi fuck fuck karti reh	1	1	1
294	Then your party needs to do what it was elected to Westminster for and vote! Fuck principle somethings are more important than sitting on top of your poxxy high horse!	1	1	1
301	Dr. Qanta Ahmed: Rep. Omar is a disgrace to Islam - YouTube 	1	1	1
304	I can’t stress how much I hate these liberal Muslims that bend over backwards for these cunts and these Uncle Tom ass middle eastern / south Asian /Asian / african peoples who sell out like this	1	1	1
310	What r Muslims in India doing on #TripleTalaqBill ?   Their lack of knowledge about Islam clearly exposed. Is there none who can explain talaq procedure in Islam frm Qur'aan n Sunah at court/parliament?.   Islam never encourage triple talaq. It's a disgrace permission like begging.	1	1	1
312	You know we Sri lankans are biggest cheaters and chuckers.. we cant raise a finger on anyone. We lankans need to get the fuck off and lick India's feet	1	1	1
317	Islam teaches us to live by the law of the lands. What she did was a disgrace. Nowhere in islam does it say she has to dress the way she does and many muslim countries forbid it but this country allows it because it's democratic. Sadly her actions have given Muslims a bad image.	1	1	1
320	Hes not my fucking boy.    But you know Ive never thought of that before. I 100% agree anyone who defends or deflects Trumps awful behavior *IS* a fuckwad. Wow. So profound brother.  #fucktrump  #TrumpIsARacist #TrumpIsAFelon	1	1	1
328	What the fuck is going on here @ICC !! Bunch of fuckwits controlling cricket. @ECB_cricket , @BCCI are oppressing the game we love so much! That is out every day of the fucking week.....'Top-of-off' they used to teach us. MURTAGH is a Monster with the Dukes.	1	1	1
329	@RashidaTlaib You want to boycott Israel?  The only human rights violations occur in your Palestine and Muslim countries.  I implore you to go to Palestine with the mouth you have, you would not last. True Muslims would rightfully discipline you. You and Omar disgrace Islam	1	1	1
337	Fuck the pretentious fake climate conscious people who have joined the bangwagon because it’s the cool thing to do. Willing to bet none of them use electric cars, don’t bother recycling and still use plastic. I have. Very easy to come on twitter and tweet something cool. Fuck you	1	1	1
338	We're going to Jahannam for despising a country that is a disgrace to Islam	1	1	1
352	that “mamata ra kog early ugma kay 10 pa man ang exam” mindset will fuck me up big timeee	1	1	1
353	Nah - you're a disgrace to the real America. Also - women can't be an Imammy. America will destroy Islam - slowly but surely or at least we can hope. May allah take you home early to live with all the islamic bs about their 'heaven' lol	1	1	1
359	Shazia is the person I’m thinking of right now. She already lives under massive threat because of her stance on Islam, and now this from the Tommy team. An absolute disgrace.  What is that chant they like to bellow out at marches ?“ shame on you”.... .......if the cap fits.	1	1	1
361	Go back to England you miserable excuse for a human	1	1	1
377	Ireland prove that england never won the worldcup just iCC gave them favour fuck icc pigs #ENGvIRE	1	1	1
387	YOU CUNTS HAVE HAD 4 YEARS TO SORT THIS OUT... 4 FUCKING YEARS...    PARTY OF BUSINESS????????    YOU ARE A GLOBAL LAUGHING STOCK..    4 FUCKING YEARS TO DO A DEAL YOU DINT UNDERSTAND....    FUCKING USELESS TORIES....     THICK AS MINCE.	1	1	1
394	Talking utter bollocks again you halitotic lump of lard	1	1	1
395	The F in LMFAO stands for 'Fuck you Mamata Banerjee'.	1	1	1
409	Condescending icc but cause wanna right yuh ain’t to feel no way ohh FUCK OFFF .	1	1	1
418	Pig 3 really having 'fun' with  #EuropeanCricketLeague standards, because of course.     I've seen Indians lately argue that it's okay if cricket becomes IPL only, and if anyone expects the ICC will open up the game, they're stupid.    What a sorry bunch of people.	1	1	1
422	He clearly stated he does not want any Muslim delivery person. Paranoid ass racist idiot Shukla.	1	1	1
424	If you attached such a huge importance to it you wouldn't be fucking around with the backstop like you are. Bellend.	1	1	1
433	U dnt worry wt she has to say u just stick to wt u do living in London and trying to make a point here! U r living in a society where husband n wife just have a relationship by a paper but wt she is trying to educate wt true Islam means this is not a disgrace to any woman	1	1	1
437	Why serving halala to Muslims is not having religion???  Why are you so hell bent in proving that you are not islamophobic but a big hinduphobic?  Why after temple terrorism by these Muslims you expect Hindus to trust them?   Why on earth you didn’t refund his money? Don’t preach pl	1	1	1
441	NOW ALL know ISLAM allows to keep FEMALE HUMAN SLAVES even usable for SEX  Recently ISIS started ISLAMIC MARKETS for SELL&BUY FEMALE SLAVES too  So NORMAL NON MUSLIM FEMALES wouldn't try to MARRY MUSLIM MEN as they may be SOLD for PROFIT as SLAVE   ISIS AGENTS made many such deals!!	1	1	1
444	Why the fuck Michael Gough @ICC ?? 	1	1	1
445	I am not a fan of @MamataOfficial but I would give my left nut to see Mamata smack the fuck out of Feku.    #ShakaChhaap	1	1	1
449	Amit can chose delivery guy...but what we are saying is pls dont use petrol. Its from muslim country. These people ready to lick ass but not foot	1	1	1
450	You’re the shit @TheRealCoach_JB Fuck ICC they ain’t shit without you	1	1	1
455	Master of Deception  #monoprint #printmaking #art #artists #fucktrump 	1	1	1
457	Fuck a language to communicate lets just use memes	1	1	1
463	Ahh and if we call out islam were racist xenophobic and islamophobic, @UKLabour these are the homophobics you fight so much for I'm sorry but @SkyNewsBreak this is a disgrace openly being homophobic nothing done @metpoliceuk try and identify that face!!! Oh wait good luck!!	1	1	1
469	How is it sad? Iran are only abiding by Islamic law. You as a Muslim should know this.  We dont want our women to be like non Muslim women. If you allow them to them to walk without their headscarves they'll soon dress in skirts, have sex outside of marriage, drink alcohol	1	1	1
470	Ye Shukla ko Muslim  lady chalegi for harrasing but delivery boy hindu chaiye. I am hindu and sincerely  feel that shukla needs ass whooping	1	1	1
471	Why the fuck does an Australian cares, which team India plays or not plays ?	1	1	1
481	Kejriwal is like that mosquito who just irritates fuck out of you but at large little chances of being dangerous. Mamata is rattlesnake. Pure venom.	1	1	1
483	Yeah, even Muslims don’t eat other than halal but loves to sex with Hindu women, here no halal 	1	1	1
487	Twitter supports white supremacy, and when you speak against it you wind up breaking the rules for 'harassing' a bunch of assholes. Ridiculous. But as long as Adolf Cheeto and his racist pals spout nonsense on this (kinda shitty) platform, I must add my voice. #Resist #FuckTrump	1	1	1
495	Disgrace .  It must be Islam  and Allah. 	1	1	1
504	We still don't beat muslims. A few months earlier a yemeni man tortured his 12 year old daughter to force admit she had sex with a boy. After the torture he filmed her admitting it (the video is online). Then he threw her of a cliff.  Your logic : muslim therefore muslims.	1	1	1
507	.@realDonaldTrump - when you don’t know how to spell “General” or properly use parentheses, you should probably refrain from calling anyone else dumb. “Stable genius,” my ass. #FuckTrump #MAGA	1	1	1
514	No it isn't and no you don't you lying swine. You are a self serving buffoon and you're here to suck up to your fellow corrupt 'politicians' in the DUP until you're in a position to throw them under a bus.	1	1	1
515	He’s always been a fraud, cheat & racist. But this behavior is off the charts insane.  #FuckTrump	1	1	1
533	Wonder if its Mamata/Yesudas tweet or use of 'marketing fuck up' that helpd me lose 15 folowrs yest. Wazzat abt separatng wheat from chaff?	1	1	1
536	This ungly ass hindhu didn't want a delivery from a muslim guy and canceled delivery of @ZomatoIN if i was a delivery guy i wouldn't even do shit around his home. He was ugly af.	1	1	1
550	Fuck #icc for firing coach brown y’all some pussys won’t be watching anymore of icc	1	1	1
552	PeOplE WhO COmMiTtEd HeNiOuS CrImeS CaNnOT Be CaLlEd MuSlimS.  Lol  Mohammed asked his army to take women as sex slaves and killed hundreds of Jews in one day. I'm pretty sure he is called a Muslim.	1	1	1
558	Oh wait, Kalam is not fighting elections. Fuck. Now how BJP will get Mamata in NDA. KLPD!!	1	1	1
561	Sometimes I just get stopped in my tracks with the thought 'Boris Johnson is prime minister. And Donald fucking Trump is president.'	1	1	1
564	Rita, I bet you start dancing whenever you read that Israel killed your own countrymen in an air strike.  What a disgrace you are to Iran and Islam and this is coming from a Sunni.	1	1	1
576	A good morning and a #fucktrump to you, Mr. Fuckus! 	1	1	1
577	America is the only country in history to fight a war to end slavery. Democrats won’t fight the predominantly black, Muslim run countries that continue slavery today. Nor do they care about kids made sex slaves by the drug cartels.  Democrats are dog .	1	1	1
583	He’s disgusting. He doesn’t need to say a thing. His presents, his voice send me over the edge.  You just know he’s about to say something inappropriate, racist or incoherent. I can’t pinpoint just one specific thing, because everything about him is sickening. #FuckTrump #FuckGOP	1	1	1
586	U should really question Ur gods  bcoz they are seriously messed up. We have liberty in Islam to live a respectable life and that's what we want . Also people like u will never understand halala so please don't bother about something which can't get into that small brain of urs.	1	1	1
589	Fuck icc for firing him part 3 will be a flop won’t be watching	1	1	1
590	it's amazing how you can be such a disgrace to the US, somalia and islam all at once	1	1	1
594	Ah, you’re racist and anti-Semitic. That explains it.	1	1	1
595	We are behind her all the way Nomakanjani... they can even refer her matter to ICC we dont give a fuck...... long live adv Mkhwebane... 	1	1	1
596	#फतवे_की_फिक्सिंग wat d hell is going on.. Is it our india Mamata n all pol8cl prties who support Muslims it means they are secular fuck off	1	1	1
597	Brahmincal India had 50% of world GDP & low inequality but descendants must be punished for 1000 yr old past sins like untouchability    Xian & Islam brought good things like genocide, rape, slavery, famines, halala, destruction of education, reduction of GDP to 1%, inequality	1	1	1
607	Man, what the fuck. These people in your building are disgusting. I’m sorry that you have to put up with that. It’s outrageous. All of these people should be kicked out 	1	1	1
608	If Jdeja is the winner and his throw was game changer then why IND lost the match lol???  Fuck off bro  Go back and watch the reality  Those reactions in the Ground was priceless lol agar Dhoni out na hota to India jeet jta lol	1	1	1
609	Amen girl say that shit over and over again loud and fucking proud!!!!....#fucktrump 	1	1	1
622	I threw up a bit. Of course they are white. Of course they look like they are well off. Of course they are kissing #tRump's ass. #fucktrump 	1	1	1
633	Just has three big slices of bacon with my eggs. Humm good!    The muslims find pork unclean and not fit to eat but I hear they can have sex with a goat, and I know they  marry their young daughters to pedophiles.    https://www.reuters.com/article/us-yemen-childbride-idUSBRE98910N20130910 …	1	1	1
644	Superb talent. Fucks up in SF with Roys wicket and in regret hands Eng the Cup in Finals..	1	1	1
657	And where were you when a muslim woman cancelled uber because of saffron sticker on car. You might have been for halala then  #such_a_bastard	1	1	1
660	Hahahaha  somebody's going to beat your ass again Randy Paulie!  Halala  It's time to speed up what's going to happen to you dumb ass republicans! 	1	1	1
661	This idiot has got respect for Islam and not any respect for the Swedish people! How long will they let him carry on? This is a disgrace for the nation! 	1	1	1
667	Any chance of your British deputy O'Neill getting her arse back to work in Stormount?	1	1	1
678	loooool tell me WHY my whole muslim ass family can quote both sister act movies word for word	1	1	1
681	There’s no Muslim ban you #moron  we know exactly what your agenda is and how you got where you’re at!! Ask @Imamofpeace	1	1	1
683	OK, the Calcutta fire is tragic but why for fuck's sake in Mamata Banerjee making a point over there about how she is angry. STFU!	1	1	1
691	faking a whole ass engagement for clout lmaoaoaoaoao cant wait to see what happens next week on muslim twittah	1	1	1
711	Least racist person ever,  but makes the most racists tweets he can. #FuckTrump.   Vote out the #RacistInChief   Save America,  #VoteBlueNoMatterWho2020	1	1	1
716	NCW chief Mamata Sharma speaks up about RSS/BJP leader remarks,where the hell was this dumb fuck when Police were beating up Women protestor	1	1	1
718	Enough of Mamata Banerjee to NDTV. Us to Mamata - Go Fuck Yourself.	1	1	1
720	Less popular than Theresa May - you stupid Etonian numpty	1	1	1
721	After all that drama in the final and this had to be the play of the tournament? @ICC stop being a joke and stop using peoples votes for these. So stupid. 	1	1	1
729	Me and coworkers enjoying a nice ride, being civil and nice, until that one asshole brings up his lord and savior Donald Trump and I remember I got someplace to be.  #FuckTrump #Trumpoline #MorningRuined #TuckandRoll	1	1	1
730	Jarvis we muslims may slaughter animals to feed our selves nd poor people what about the hindus killng nd lynching muslims nd americans that killed hundred of people n drones attack n pak ? How u justify that !	1	1	1
732	People didn’t know this and that his was a sexist pig before going to the polls for him. He announced his Muslim ban well before they checked his name. Stop fiddling these 62 mill. At this rate, they need an ass whopping  @amyklobuchar	1	1	1
734	We won't take any lessons or critique from a country that's shifting far right and a media that's turned a lifelong antiracist into a racist & propelled an actual racist into number 10.  #brexit #brexiters #BorisJohnson #Ireland #ToryParty  #C4News #bbc	1	1	1
748	Jeff sims be big hating on ICC JB just dont give a fuck about nobody else school but his but he never hate	1	1	1
751	https://www.weareecs.com/      Also any chance I get to say fuck off to BW is a good time :)	1	1	1
756	Are you seriously this ignorant or does Islamist ideology do that?    Banning instant #TripleTalaq is just the tip of the atrocities those married to Muslim men face.  They can still be divorced, beaten, and face halala at will.      Do you celebrate misogyny because Allah said so?	1	1	1
757	Most Muslim men are sex pests. 	1	1	1
760	Fuck you!! Even my grand father doesnt even know that title. Hilo sawa na kombe mnaloshiriki sasa haya ya ICC	1	1	1
764	Mamata speaks Bengali, but you and your party speaks in Hindi in Bengal. We don't need lecture from you on our Bangaliana. Fuck off! 	1	1	1
767	When campus politics was politics,most of you were not yet born,Uhuru Kenyatta was still a criminal at ICC at that time.Mbappe had never scored any world cup goal .It was a fight btwn @EmbakasiEastMp and Mike Jacobs.Gone are days!  Fuck delegate system.!   #StudentUnionsKE  #Youth pic.twitter.com/yRDhvUxgXu	1	1	1
774	Then why #MamataBanerji is relentlessly opposing against in giving Teesta Water to Bangladesh though Modi is deadly in giving it to them ? These are all false baseless rubbish & bulshit propaganda for winning election on the part of BJP  @republic .	1	1	1
779	Nope, nope, nope.    You idiots brought us to this and you will be held accountable for the consequences.    We won't forget.	1	1	1
786	Both BCCI n ICC are stupid.... Ravi Shastri ka karo BC Saala Har cheez mein fail hoga...	1	1	1
788	Just another nice, slice of denial cake to have to taste? Dr. Qanta Ahmed: Rep. Omar is a disgrace to Islam https://youtu.be/4o-RL7yqV6Y  via @YouTube	1	1	1
789	This is called group halala....Islam permits this...so stop cribbing and pointing fingers. Islam is a peaceful religion and the Muslims are a afraid group.	1	1	1
793	I don't think I have ever disliked anyone more than I dislike you.    #ihate45   #worstPresidentever   #weaselheadedfucknugget   #shutyourshithole   #fucktrump   #yousuck   #liarinchief   #noclass   #moron   #ridusofthisdisease   #AnybodyButTrump2020   #┌∏┐ (•˽•)┌∏┐	1	1	1
794	Course you are mate! Just keep still while I buckle the cuffs of your jacket together behind your back  #fucktrump Peace&MuchLve 	1	1	1
796	Both the SNP & those wanting Irish unity are selling a pig in a poke, you see, you cannot be independent and be a part of the EU, the two things are entirely incompatible. I treat them with the same distain that they treat the English & the Welsh.	1	1	1
798	There are so meany Muslim sex offenders they are covering for them employees and citizens need to know these things this is diabolical and an absolute disgrace the sex offenders Win on all levels absolutely disgraceful they can offend with confidence now thanks to the law system	1	1	1
803	You forget what they do to those girls. Forced sex on children after they've been mutilated to make it painful. Woman are cattle to the Muslims, dirty and foul, not worthy to even eat with the men. As a woman I'd chose death before becoming Muslim	1	1	1
805	She should cut the BS and go Pocahontas way, though I doubt that someone after Pocahontas will be the same stupid thing. She should come of the closet with a Muslim identity, more suiting the squad.	1	1	1
806	That stupid boy #lewismatutu should have simply told their MP to stand down than risky ICC suspension. After all he a a proxy for the owners of this kaundri	1	1	1
814	I can’t think of another religion so hateful and intolerant like Islam. They caused this country so much pain and now are allowed to disgrace it on national TV. Shameful! 	1	1	1
817	Fuck. Is this really happening! You guys are awesome!!!  Please make a vlog there! Copyright my ass ICC! 	1	1	1
827	Let’s get real Omar. You’re only fighting for Muslims that’s clear. You hate the rest of us.	1	1	1
830	Gujarati friends : Hey!Just returned from HongKong honeymoon. On the way to Paris. Watch this professionaly made video of me and hubby of our one week anniversary.   Me: *Cant travel to Darjeeling because Mamata is coming to fuck us over again *   #LifesLikeThat #ToBeAGorkha	1	1	1
831	Morning my racist bigot non humanoid non leader. How’d ya sleep? Ready to start out your day insulting someone of color or where they where born? #FuckTrump 	1	1	1
837	muslim refuse to eat jhatka ...what do u say then. Why eat from the hands of those who torchers animals with kalma...	1	1	1
838	@RajThackkeray   What a joke to get support2 ‘Save the democracy’ frm fascist ruler @MamataOfficial who destroyed democracy in her state by allowing TMC goons violent attack on innocents,killing opponents brutally, doctors & now professor 4students not chanting ‘Mamata Zindabad’	1	1	1
845	Why the fuck wasn't Ireland playing in the world cup . Shame on you icc#ENGvIRE	1	1	1
853	WHY DONT YOU CREATE A LINK OF ALL THE LIES #FUCKTRUMP SAID. TRUE LIES WITH PROOF..  START PROMOTING IT SO PPL CAN SEE THE TRUTH.  ALL LIES, HIS POLITICAL,  RACIST,  AND PERSONAL LIFE LIES..	1	1	1
937	After the भाषण on the fear, hatred for #minorities by the #ModiRajya chief,  trolls,  bullying of #Muslims   have not, repeat not stopped on social media.  Old habits  die hard    They will not change.    #कुत्ते की दुम है सब के सब...	1	1	1
983	Madam ji pls also raise your loud voice against the exodus of Kashmiri pandits by your so called 'डरा हुआ मुसलमान ' who raped,butchered,acid attacked hindu women just because of their religion..pls also raise your voice against the slogan'kashmir mein rehna hai toh Allah hu akbar	1	1	1
1003	Just curious and outraged that you are a Bengali.   Im overwhelmed by you BENGALIS.  Coz, you ppl never cease talking and writing(blabbering). even if you're being screwed-up in arse by your long lost Bangladesi Mulla COUSINS.   भोसड़ीके भद्रलोक चूत्यों बंगालियों।   You're the worst	1	1	1
1011	Sir, u have to do something for changing the mentality, people do not remember the work u had done in your ruling period, they only remember sensitive speeches, religion base dibates,and how u can manipulate some sensitive issues towards your advantage. So please don't do honest politics.. Now u have to play dirty.	1	1	1
1028	Peaceful..#rape attempt...  #डरा_हुआ_मुसलमान    Peaceful #Lynching     Most poisonous dangerous nd hypocritic crooked journalist will never tell you about this ...becoz this incident will not suits their malicious divisive agenda	1	1	1
1111	They have sold their soul to the डरा हुआ मुसलमान। I dare them to reply.	1	1	1
1117	Pls. also mention that Mewat is an area area inhabitated by Mewati Muslims. It comprises parts of Haryana (Gurugram) and Rajasthan (Bharatpur and Alwar). These areas are crime infected and Hindus fear to live in these areas. डरा हुआ मुसलमान!	1	1	1
1138	If Kasab was alive today, even he would have claimed that Tukaram Omble forced him to chant Jai Shri Ram, and voila!	1	1	1
